x,y,height
-2,-5,7
-2,-4,7
-2,-3,7
-2,-2,7
-2,-1,7
-2,0,7
-2,1,7
-2,2,7
-2,3,7
-2,4,7
-2,5,7
-2,6,7
-2,7,7
-2,8,7
-2,9,7
-2,10,7
-2,11,7
-2,12,7
-2,13,7
-2,14,7
-2,15,7
-2,16,7
-2,17,7
-2,18,7
-2,19,5
-2,20,3
-2,21,-1
-2,22,-3
-2,23,-5
-2,24,-5
-2,25,-5
-2,26,-5
-2,27,-5
-2,28,-5
-2,29,-5
-2,30,-5
-2,31,-5
-2,32,-5
-2,33,-5
-2,34,-5
-2,35,-5
-2,36,-5
-2,37,-5
-2,38,-5
-2,39,-5
-2,40,-5
-2,41,-4
-2,42,-5
-2,43,-5
-2,44,-5
-2,45,-5
-2,46,-5
-2,47,-5
-2,48,-5
-2,49,-5
-2,50,-5
-2,51,-5
-2,52,-5
-2,53,-5
-2,54,-5
-2,55,-5
-2,56,-5
-2,57,-5
-2,58,-5
-2,59,-5
-2,60,-4
-1,-60,-4
-1,-59,-4
-1,-58,-4
-1,-57,-4
-1,-56,-4
-1,-55,-4
-1,-54,-4
-1,-53,-5
-1,-52,-5
-1,-51,-5
-1,-50,-5
-1,-49,-5
-1,-48,-5
-1,-47,-4
-1,-46,-3
-1,-45,-4
-1,-44,-5
-1,-43,-5
-1,-42,-5
-1,-41,-5
-1,-40,-5
-1,-39,-5
-1,-38,-5
-1,-37,-5
-1,-36,-5
-1,-35,-5
-1,-34,-5
-1,-33,-5
-1,-32,-5
-1,-31,-5
-1,-30,-5
-1,-29,-5
-1,-28,-5
-1,-27,-5
-1,-26,-5
-1,-25,-5
-1,-24,-5
-1,-23,-5
-1,-22,-5
-1,-21,-5
-1,-20,-5
-1,-19,-5
-1,-18,-5
-1,-17,-5
-1,-16,-5
-1,-15,-5
-1,-14,-6
-1,-13,-5
-1,-12,-4
-1,-11,-1
-1,-10,2
-1,-9,5
-1,-8,7
-1,-7,7
-1,-6,7
-1,-5,7
-1,-4,7
-1,-3,7
-1,-2,7
-1,-1,7
-1,0,7
-1,1,7
-1,2,7
-1,3,7
-1,4,7
-1,5,7
-1,6,7
-1,7,7
-1,8,7
-1,9,7
-1,10,7
-1,11,7
-1,12,7
-1,13,7
-1,14,7
-1,15,7
-1,16,7
-1,17,7
-1,18,7
-1,19,7
-1,20,5
-1,21,3
-1,22,-1
-1,23,-3
-1,24,-5
-1,25,-5
-1,26,-5
-1,27,-5
-1,28,-5
-1,29,-5
-1,30,-5
-1,31,-5
-1,32,-5
-1,33,-5
-1,34,-5
-1,35,-5
-1,36,-5
-1,37,-5
-1,38,-5
-1,39,-5
-1,40,-5
-1,41,-5
-1,42,-5
-1,43,-5
-1,44,-5
-1,45,-5
-1,46,-5
-1,47,-5
-1,48,-5
-1,49,-5
-1,50,-5
-1,51,-5
-1,52,-5
-1,53,-5
-1,54,-5
-1,55,-5
-1,56,-5
-1,57,-5
-1,58,-5
-1,59,-5
-1,60,-4
0,-60,-4
0,-59,-4
0,-58,-4
0,-57,-4
0,-56,-4
0,-55,-4
0,-54,-5
0,-53,-5
0,-52,-5
0,-51,-5
0,-50,-5
0,-49,-5
0,-48,-5
0,-47,-4
0,-46,-4
0,-45,-5
0,-44,-5
0,-43,-5
0,-42,-5
0,-41,-5
0,-40,-5
0,-39,-5
0,-38,-5
0,-37,-5
0,-36,-5
0,-35,-5
0,-34,-5
0,-33,-5
0,-32,-5
0,-31,-5
0,-30,-5
0,-29,-5
0,-28,-5
0,-27,-5
0,-26,-5
0,-25,-5
0,-24,-5
0,-23,-5
0,-22,-5
0,-21,-5
0,-20,-5
0,-19,-5
0,-18,-5
0,-17,-5
0,-16,-5
0,-15,-6
0,-14,-6
0,-13,-5
0,-12,-2
0,-11,1
0,-10,4
0,-9,6
0,-8,7
0,-7,7
0,-6,7
0,-5,7
0,-4,7
0,-3,7
0,-2,7
0,-1,7
0,0,7
0,1,7
0,2,7
0,3,7
0,4,7
0,5,7
0,6,7
0,7,7
0,8,7
0,9,7
0,10,7
0,11,7
0,12,7
0,13,7
0,14,7
0,15,7
0,16,7
0,17,7
0,18,7
0,19,7
0,20,7
0,21,6
0,22,3
0,23,0
0,24,-3
0,25,-5
0,26,-5
0,27,-5
0,28,-5
0,29,-5
0,30,-5
0,31,-5
0,32,-5
0,33,-5
0,34,-5
0,35,-5
0,36,-5
0,37,-5
0,38,-5
0,39,-5
0,40,-5
0,41,-5
0,42,-5
0,43,-5
0,44,-5
0,45,-5
0,46,-5
0,47,-5
0,48,-5
0,49,-5
0,50,-5
0,51,-5
0,52,-5
0,53,-5
0,54,-5
0,55,-5
0,56,-5
0,57,-5
0,58,-5
0,59,-5
0,60,-4
1,-60,-4
1,-59,-4
1,-58,-4
1,-57,-4
1,-56,-5
1,-55,-5
1,-54,-5
1,-53,-5
1,-52,-5
1,-51,-5
1,-50,-5
1,-49,-5
1,-48,-4
1,-47,-3
1,-46,-4
1,-45,-5
1,-44,-5
1,-43,-5
1,-42,-5
1,-41,-5
1,-40,-5
1,-39,-5
1,-38,-5
1,-37,-5
1,-36,-5
1,-35,-5
1,-34,-5
1,-33,-5
1,-32,-5
1,-31,-5
1,-30,-5
1,-29,-5
1,-28,-5
1,-27,-5
1,-26,-5
1,-25,-5
1,-24,-5
1,-23,-5
1,-22,-5
1,-21,-5
1,-20,-5
1,-19,-5
1,-18,-5
1,-17,-5
1,-16,-6
1,-15,-6
1,-14,-5
1,-13,-3
1,-12,0
1,-11,3
1,-10,6
1,-9,7
1,-8,7
1,-7,7
1,-6,7
1,-5,7
1,-4,7
1,-3,7
1,-2,7
1,-1,7
1,0,7
1,1,7
1,2,7
1,3,7
1,4,7
1,5,7
1,6,7
1,7,7
1,8,7
1,9,7
1,10,7
1,11,7
1,12,7
1,13,7
1,14,7
1,15,7
1,16,7
1,17,7
1,18,7
1,19,7
1,20,7
1,21,7
1,22,6
1,23,3
1,24,0
1,25,-3
1,26,-5
1,27,-5
1,28,-5
1,29,-5
1,30,-5
1,31,-5
1,32,-5
1,33,-5
1,34,-5
1,35,-5
1,36,-5
1,37,-5
1,38,-5
1,39,-5
1,40,-5
1,41,-5
1,42,-5
1,43,-5
1,44,-5
1,45,-5
1,46,-5
1,47,-5
1,48,-5
1,49,-5
1,50,-5
1,51,-5
1,52,-5
1,53,-5
1,54,-5
1,55,-5
1,56,-5
1,57,-5
1,58,-5
1,59,-5
1,60,-4
2,-60,-3
2,-59,-3
2,-58,-4
2,-57,-5
2,-56,-5
2,-55,-5
2,-54,-5
2,-53,-5
2,-52,-5
2,-51,-5
2,-50,-5
2,-49,-5
2,-48,-4
2,-47,-3
2,-46,-4
2,-45,-4
2,-44,-4
2,-43,-4
2,-42,-4
2,-41,-5
2,-40,-5
2,-39,-5
2,-38,-5
2,-37,-5
2,-36,-5
2,-35,-5
2,-34,-5
2,-33,-5
2,-32,-5
2,-31,-5
2,-30,-5
2,-29,-5
2,-28,-5
2,-27,-5
2,-26,-5
2,-25,-5
2,-24,-5
2,-23,-5
2,-22,-5
2,-21,-5
2,-20,-5
2,-19,-5
2,-18,-5
2,-17,-6
2,-16,-6
2,-15,-6
2,-14,-4
2,-13,-1
2,-12,2
2,-11,5
2,-10,6
2,-9,7
2,-8,7
2,-7,7
2,-6,7
2,-5,7
2,-4,7
2,-3,7
2,-2,7
2,-1,7
2,0,7
2,1,7
2,2,7
2,3,7
2,4,7
2,5,7
2,6,7
2,7,7
2,8,7
2,9,7
2,10,7
2,11,7
2,12,7
2,13,7
2,14,7
2,15,7
2,16,7
2,17,7
2,18,7
2,19,7
2,20,7
2,21,7
2,22,7
2,23,6
2,24,3
2,25,0
2,26,-3
2,27,-5
2,28,-5
2,29,-5
2,30,-5
2,31,-5
2,32,-5
2,33,-5
2,34,-5
2,35,-5
2,36,-5
2,37,-5
2,38,-5
2,39,-5
2,40,-5
2,41,-5
2,42,-5
2,43,-5
2,44,-5
2,45,-5
2,46,-5
2,47,-5
2,48,-5
2,49,-5
2,50,-5
2,51,-5
2,52,-5
2,53,-5
2,54,-5
2,55,-5
2,56,-5
2,57,-5
2,58,-5
2,59,-5
2,60,-4
3,-60,-4
3,-59,-4
3,-58,-5
3,-57,-5
3,-56,-5
3,-55,-5
3,-54,-5
3,-53,-5
3,-52,-5
3,-51,-5
3,-50,-4
3,-49,-3
3,-48,-3
3,-47,-3
3,-46,-4
3,-45,-4
3,-44,-4
3,-43,-4
3,-42,-4
3,-41,-4
3,-40,-5
3,-39,-5
3,-38,-5
3,-37,-5
3,-36,-5
3,-35,-5
3,-34,-5
3,-33,-5
3,-32,-5
3,-31,-5
3,-30,-5
3,-29,-5
3,-28,-5
3,-27,-5
3,-26,-5
3,-25,-5
3,-24,-5
3,-23,-5
3,-22,-5
3,-21,-5
3,-20,-5
3,-19,-6
3,-18,-6
3,-17,-6
3,-16,-6
3,-15,-5
3,-14,-3
3,-13,0
3,-12,4
3,-11,6
3,-10,7
3,-9,7
3,-8,7
3,-7,7
3,-6,7
3,-5,7
3,-4,7
3,-3,7
3,-2,7
3,-1,7
3,0,7
3,1,7
3,2,7
3,3,7
3,4,7
3,5,7
3,6,7
3,7,7
3,8,7
3,9,7
3,10,7
3,11,7
3,12,7
3,13,7
3,14,7
3,15,7
3,16,7
3,17,7
3,18,7
3,19,7
3,20,7
3,21,7
3,22,7
3,23,7
3,24,6
3,25,3
3,26,0
3,27,-3
3,28,-5
3,29,-5
3,30,-5
3,31,-5
3,32,-5
3,33,-5
3,34,-5
3,35,-5
3,36,-5
3,37,-5
3,38,-5
3,39,-5
3,40,-5
3,41,-5
3,42,-5
3,43,-5
3,44,-5
3,45,-5
3,46,-5
3,47,-5
3,48,-5
3,49,-5
3,50,-5
3,51,-5
3,52,-5
3,53,-5
3,54,-5
3,55,-5
3,56,-5
3,57,-5
3,58,-5
3,59,-5
3,60,-5
4,-60,-4
4,-59,-5
4,-58,-5
4,-57,-5
4,-56,-5
4,-55,-5
4,-54,-5
4,-53,-5
4,-52,-4
4,-51,-4
4,-50,-3
4,-49,-3
4,-48,-3
4,-47,-3
4,-46,-4
4,-45,-4
4,-44,-4
4,-43,-4
4,-42,-4
4,-41,-4
4,-40,-4
4,-39,-5
4,-38,-5
4,-37,-5
4,-36,-5
4,-35,-5
4,-34,-5
4,-33,-5
4,-32,-5
4,-31,-5
4,-30,-5
4,-29,-5
4,-28,-5
4,-27,-5
4,-26,-5
4,-25,-5
4,-24,-5
4,-23,-5
4,-22,-5
4,-21,-6
4,-20,-6
4,-19,-6
4,-18,-6
4,-17,-6
4,-16,-5
4,-15,-4
4,-14,-1
4,-13,2
4,-12,5
4,-11,6
4,-10,7
4,-9,7
4,-8,7
4,-7,7
4,-6,7
4,-5,7
4,-4,7
4,-3,7
4,-2,7
4,-1,7
4,0,7
4,1,7
4,2,7
4,3,7
4,4,7
4,5,7
4,6,7
4,7,7
4,8,7
4,9,7
4,10,7
4,11,7
4,12,7
4,13,8
4,14,8
4,15,7
4,16,7
4,17,7
4,18,7
4,19,7
4,20,7
4,21,7
4,22,7
4,23,7
4,24,7
4,25,5
4,26,3
4,27,0
4,28,-4
4,29,-5
4,30,-5
4,31,-5
4,32,-5
4,33,-5
4,34,-5
4,35,-5
4,36,-5
4,37,-5
4,38,-5
4,39,-5
4,40,-5
4,41,-5
4,42,-5
4,43,-5
4,44,-5
4,45,-5
4,46,-5
4,47,-5
4,48,-5
4,49,-5
4,50,-5
4,51,-5
4,52,-5
4,53,-5
4,54,-5
4,55,-5
4,56,-5
4,57,-5
4,58,-5
4,59,-5
4,60,-5
5,-60,-5
5,-59,-5
5,-58,-5
5,-57,-5
5,-56,-5
5,-55,-5
5,-54,-4
5,-53,-3
5,-52,-3
5,-51,-3
5,-50,-3
5,-49,-3
5,-48,-3
5,-47,-4
5,-46,-4
5,-45,-5
5,-44,-4
5,-43,-4
5,-42,-4
5,-41,-4
5,-40,-5
5,-39,-5
5,-38,-5
5,-37,-5
5,-36,-5
5,-35,-5
5,-34,-5
5,-33,-5
5,-32,-5
5,-31,-5
5,-30,-5
5,-29,-5
5,-28,-5
5,-27,-5
5,-26,-5
5,-25,-5
5,-24,-5
5,-23,-5
5,-22,-5
5,-21,-6
5,-20,-6
5,-19,-6
5,-18,-6
5,-17,-6
5,-16,-5
5,-15,-2
5,-14,1
5,-13,4
5,-12,6
5,-11,7
5,-10,7
5,-9,7
5,-8,7
5,-7,7
5,-6,7
5,-5,7
5,-4,7
5,-3,7
5,-2,7
5,-1,7
5,0,7
5,1,7
5,2,7
5,3,7
5,4,7
5,5,7
5,6,7
5,7,7
5,8,7
5,9,7
5,10,7
5,11,7
5,12,7
5,13,7
5,14,7
5,15,7
5,16,7
5,17,7
5,18,7
5,19,7
5,20,7
5,21,7
5,22,7
5,23,7
5,24,7
5,25,7
5,26,5
5,27,2
5,28,-2
5,29,-4
5,30,-5
5,31,-5
5,32,-5
5,33,-5
5,34,-5
5,35,-5
5,36,-5
5,37,-5
5,38,-5
5,39,-5
5,40,-5
5,41,-5
5,42,-5
5,43,-5
5,44,-5
5,45,-5
5,46,-5
5,47,-5
5,48,-5
5,49,-5
5,50,-5
5,51,-5
5,52,-5
5,53,-5
5,54,-5
5,55,-5
5,56,-5
5,57,-5
5,58,-5
5,59,-5
5,60,-5
6,-60,-5
6,-59,-5
6,-58,-5
6,-57,-5
6,-56,-4
6,-55,-4
6,-54,-3
6,-53,-3
6,-52,-3
6,-51,-3
6,-50,-3
6,-49,-3
6,-48,-4
6,-47,-5
6,-46,-5
6,-45,-5
6,-44,-5
6,-43,-5
6,-42,-5
6,-41,-5
6,-40,-5
6,-39,-5
6,-38,-5
6,-37,-5
6,-36,-5
6,-35,-5
6,-34,-5
6,-33,-5
6,-32,-5
6,-31,-5
6,-30,-5
6,-29,-5
6,-28,-5
6,-27,-5
6,-26,-5
6,-25,-5
6,-24,-5
6,-23,-5
6,-22,-5
6,-21,-6
6,-20,-6
6,-19,-6
6,-18,-5
6,-17,-4
6,-16,-2
6,-15,0
6,-14,3
6,-13,5
6,-12,6
6,-11,7
6,-10,7
6,-9,7
6,-8,7
6,-7,7
6,-6,7
6,-5,7
6,-4,7
6,-3,7
6,-2,7
6,-1,7
6,0,7
6,1,7
6,2,7
6,3,7
6,4,7
6,5,7
6,6,7
6,7,7
6,8,7
6,9,7
6,10,7
6,11,7
6,12,7
6,13,7
6,14,7
6,15,7
6,16,7
6,17,7
6,18,7
6,19,7
6,20,7
6,21,7
6,22,7
6,23,7
6,24,7
6,25,7
6,26,6
6,27,4
6,28,1
6,29,-3
6,30,-5
6,31,-5
6,32,-5
6,33,-5
6,34,-5
6,35,-5
6,36,-5
6,37,-5
6,38,-5
6,39,-5
6,40,-5
6,41,-5
6,42,-5
6,43,-5
6,44,-5
6,45,-5
6,46,-5
6,47,-5
6,48,-5
6,49,-5
6,50,-5
6,51,-5
6,52,-5
6,53,-5
6,54,-5
6,55,-5
6,56,-5
6,57,-5
6,58,-5
6,59,-5
6,60,-5
7,-60,-5
7,-59,-5
7,-58,-5
7,-57,-4
7,-56,-3
7,-55,-3
7,-54,-3
7,-53,-3
7,-52,-4
7,-51,-4
7,-50,-4
7,-49,-5
7,-48,-5
7,-47,-5
7,-46,-5
7,-45,-5
7,-44,-5
7,-43,-5
7,-42,-5
7,-41,-5
7,-40,-5
7,-39,-5
7,-38,-5
7,-37,-5
7,-36,-5
7,-35,-5
7,-34,-5
7,-33,-5
7,-32,-5
7,-31,-5
7,-30,-5
7,-29,-5
7,-28,-5
7,-27,-5
7,-26,-5
7,-25,-5
7,-24,-5
7,-23,-5
7,-22,-5
7,-21,-5
7,-20,-5
7,-19,-4
7,-18,-2
7,-17,0
7,-16,2
7,-15,4
7,-14,6
7,-13,7
7,-12,7
7,-11,7
7,-10,7
7,-9,7
7,-8,7
7,-7,7
7,-6,7
7,-5,7
7,-4,7
7,-3,7
7,-2,7
7,-1,7
7,0,7
7,1,7
7,2,7
7,3,7
7,4,7
7,5,7
7,6,7
7,7,7
7,8,7
7,9,7
7,10,7
7,11,7
7,12,7
7,13,7
7,14,7
7,15,7
7,16,7
7,17,7
7,18,7
7,19,7
7,20,7
7,21,7
7,22,7
7,23,7
7,24,7
7,25,7
7,26,7
7,27,5
7,28,2
7,29,-1
7,30,-4
7,31,-5
7,32,-5
7,33,-5
7,34,-5
7,35,-5
7,36,-5
7,37,-5
7,38,-5
7,39,-5
7,40,-5
7,41,-5
7,42,-5
7,43,-5
7,44,-5
7,45,-5
7,46,-5
7,47,-5
7,48,-5
7,49,-5
7,50,-5
7,51,-5
7,52,-5
7,53,-5
7,54,-5
7,55,-5
7,56,-5
7,57,-5
7,58,-5
7,59,-5
7,60,-5
8,-60,-5
8,-59,-5
8,-58,-4
8,-57,-3
8,-56,-3
8,-55,-3
8,-54,-4
8,-53,-4
8,-52,-5
8,-51,-4
8,-50,-4
8,-49,-4
8,-48,-4
8,-47,-5
8,-46,-5
8,-45,-5
8,-44,-5
8,-43,-5
8,-42,-5
8,-41,-5
8,-40,-5
8,-39,-5
8,-38,-5
8,-37,-5
8,-36,-5
8,-35,-5
8,-34,-5
8,-33,-5
8,-32,-5
8,-31,-5
8,-30,-5
8,-29,-5
8,-28,-5
8,-27,-5
8,-26,-5
8,-25,-5
8,-24,-5
8,-23,-5
8,-22,-5
8,-21,-5
8,-20,-3
8,-19,-1
8,-18,1
8,-17,4
8,-16,6
8,-15,7
8,-14,7
8,-13,7
8,-12,7
8,-11,7
8,-10,7
8,-9,7
8,-8,7
8,-7,7
8,-6,7
8,-5,7
8,-4,7
8,-3,7
8,-2,7
8,-1,7
8,0,7
8,1,7
8,2,7
8,3,7
8,4,7
8,5,7
8,6,7
8,7,7
8,8,7
8,9,7
8,10,7
8,11,7
8,12,7
8,13,7
8,14,7
8,15,7
8,16,7
8,17,7
8,18,7
8,19,7
8,20,7
8,21,7
8,22,7
8,23,7
8,24,7
8,25,7
8,26,7
8,27,6
8,28,4
8,29,1
8,30,-3
8,31,-5
8,32,-5
8,33,-5
8,34,-5
8,35,-5
8,36,-5
8,37,-5
8,38,-5
8,39,-5
8,40,-5
8,41,-5
8,42,-5
8,43,-5
8,44,-5
8,45,-5
8,46,-5
8,47,-5
8,48,-5
8,49,-5
8,50,-5
8,51,-5
8,52,-5
8,53,-5
8,54,-5
8,55,-5
8,56,-5
8,57,-5
8,58,-5
8,59,-5
8,60,-5
9,-60,-5
9,-59,-5
9,-58,-4
9,-57,-3
9,-56,-4
9,-55,-5
9,-54,-5
9,-53,-5
9,-52,-4
9,-51,-4
9,-50,-4
9,-49,-4
9,-48,-4
9,-47,-5
9,-46,-5
9,-45,-5
9,-44,-5
9,-43,-5
9,-42,-5
9,-41,-5
9,-40,-5
9,-39,-5
9,-38,-5
9,-37,-5
9,-36,-5
9,-35,-5
9,-34,-5
9,-33,-5
9,-32,-5
9,-31,-5
9,-30,-5
9,-29,-5
9,-28,-5
9,-27,-5
9,-26,-5
9,-25,-5
9,-24,-5
9,-23,-5
9,-22,-5
9,-21,-3
9,-20,0
9,-19,2
9,-18,5
9,-17,7
9,-16,7
9,-15,7
9,-14,7
9,-13,7
9,-12,7
9,-11,7
9,-10,7
9,-9,7
9,-8,7
9,-7,7
9,-6,7
9,-5,7
9,-4,7
9,-3,7
9,-2,7
9,-1,7
9,0,7
9,1,7
9,2,7
9,3,7
9,4,7
9,5,7
9,6,7
9,7,7
9,8,7
9,9,7
9,10,7
9,11,7
9,12,7
9,13,7
9,14,7
9,15,7
9,16,7
9,17,7
9,18,7
9,19,7
9,20,7
9,21,7
9,22,7
9,23,7
9,24,7
9,25,7
9,26,7
9,27,6
9,28,5
9,29,2
9,30,-1
9,31,-4
9,32,-5
9,33,-5
9,34,-6
9,35,-6
9,36,-6
9,37,-5
9,38,-5
9,39,-5
9,40,-5
9,41,-5
9,42,-5
9,43,-5
9,44,-5
9,45,-5
9,46,-5
9,47,-5
9,48,-5
9,49,-5
9,50,-5
9,51,-5
9,52,-5
9,53,-5
9,54,-5
9,55,-5
9,56,-5
9,57,-5
9,58,-5
9,59,-5
9,60,-5
10,-60,-5
10,-59,-4
10,-58,-4
10,-57,-3
10,-56,-4
10,-55,-5
10,-54,-4
10,-53,-4
10,-52,-4
10,-51,-4
10,-50,-4
10,-49,-4
10,-48,-5
10,-47,-5
10,-46,-5
10,-45,-5
10,-44,-5
10,-43,-5
10,-42,-5
10,-41,-5
10,-40,-5
10,-39,-5
10,-38,-5
10,-37,-5
10,-36,-5
10,-35,-5
10,-34,-5
10,-33,-5
10,-32,-5
10,-31,-5
10,-30,-5
10,-29,-5
10,-28,-5
10,-27,-5
10,-26,-5
10,-25,-5
10,-24,-5
10,-23,-5
10,-22,-3
10,-21,0
10,-20,3
10,-19,6
10,-18,7
10,-17,7
10,-16,7
10,-15,7
10,-14,7
10,-13,7
10,-12,7
10,-11,7
10,-10,7
10,-9,7
10,-8,7
10,-7,7
10,-6,7
10,-5,7
10,-4,7
10,-3,7
10,-2,7
10,-1,7
10,0,7
10,1,7
10,2,7
10,3,7
10,4,7
10,5,7
10,6,7
10,7,7
10,8,7
10,9,7
10,10,7
10,11,7
10,12,7
10,13,7
10,14,7
10,15,7
10,16,7
10,17,7
10,18,7
10,19,7
10,20,7
10,21,7
10,22,7
10,23,7
10,24,7
10,25,7
10,26,7
10,27,6
10,28,6
10,29,4
10,30,0
10,31,-3
10,32,-5
10,33,-5
10,34,-6
10,35,-6
10,36,-6
10,37,-6
10,38,-6
10,39,-5
10,40,-5
10,41,-5
10,42,-5
10,43,-5
10,44,-5
10,45,-5
10,46,-5
10,47,-5
10,48,-5
10,49,-5
10,50,-5
10,51,-5
10,52,-5
10,53,-5
10,54,-5
10,55,-5
10,56,-5
10,57,-5
10,58,-5
10,59,-5
10,60,-5
11,-60,-5
11,-59,-5
11,-58,-4
11,-57,-3
11,-56,-4
11,-55,-4
11,-54,-4
11,-53,-4
11,-52,-4
11,-51,-4
11,-50,-4
11,-49,-4
11,-48,-5
11,-47,-5
11,-46,-5
11,-45,-5
11,-44,-5
11,-43,-5
11,-42,-5
11,-41,-5
11,-40,-5
11,-39,-5
11,-38,-5
11,-37,-5
11,-36,-5
11,-35,-5
11,-34,-5
11,-33,-5
11,-32,-5
11,-31,-5
11,-30,-5
11,-29,-5
11,-28,-5
11,-27,-5
11,-26,-5
11,-25,-5
11,-24,-4
11,-23,-3
11,-22,0
11,-21,3
11,-20,6
11,-19,7
11,-18,7
11,-17,7
11,-16,7
11,-15,7
11,-14,7
11,-13,7
11,-12,7
11,-11,7
11,-10,7
11,-9,7
11,-8,7
11,-7,7
11,-6,7
11,-5,7
11,-4,7
11,-3,7
11,-2,7
11,-1,7
11,0,7
11,1,7
11,2,7
11,3,7
11,4,7
11,5,7
11,6,7
11,7,7
11,8,7
11,9,7
11,10,7
11,11,7
11,12,7
11,13,7
11,14,7
11,15,7
11,16,7
11,17,7
11,18,7
11,19,7
11,20,7
11,21,7
11,22,7
11,23,7
11,24,7
11,25,7
11,26,7
11,27,6
11,28,6
11,29,4
11,30,2
11,31,-2
11,32,-4
11,33,-5
11,34,-6
11,35,-6
11,36,-6
11,37,-6
11,38,-6
11,39,-6
11,40,-6
11,41,-5
11,42,-5
11,43,-5
11,44,-5
11,45,-5
11,46,-5
11,47,-5
11,48,-5
11,49,-5
11,50,-5
11,51,-5
11,52,-5
11,53,-5
11,54,-5
11,55,-5
11,56,-5
11,57,-5
11,58,-5
11,59,-5
11,60,-5
12,-60,-5
12,-59,-5
12,-58,-4
12,-57,-4
12,-56,-4
12,-55,-4
12,-54,-4
12,-53,-4
12,-52,-4
12,-51,-4
12,-50,-4
12,-49,-4
12,-48,-5
12,-47,-5
12,-46,-5
12,-45,-5
12,-44,-5
12,-43,-5
12,-42,-5
12,-41,-5
12,-40,-5
12,-39,-5
12,-38,-5
12,-37,-5
12,-36,-5
12,-35,-5
12,-34,-5
12,-33,-5
12,-32,-5
12,-31,-5
12,-30,-5
12,-29,-5
12,-28,-5
12,-27,-5
12,-26,-5
12,-25,-4
12,-24,-2
12,-23,1
12,-22,3
12,-21,6
12,-20,7
12,-19,7
12,-18,7
12,-17,7
12,-16,7
12,-15,7
12,-14,7
12,-13,7
12,-12,7
12,-11,7
12,-10,7
12,-9,7
12,-8,7
12,-7,7
12,-6,7
12,-5,7
12,-4,7
12,-3,7
12,-2,7
12,-1,7
12,0,7
12,1,7
12,2,7
12,3,7
12,4,7
12,5,7
12,6,7
12,7,7
12,8,7
12,9,7
12,10,7
12,11,7
12,12,7
12,13,7
12,14,7
12,15,7
12,16,7
12,17,7
12,18,7
12,19,7
12,20,7
12,21,7
12,22,7
12,23,7
12,24,7
12,25,7
12,26,7
12,27,7
12,28,6
12,29,5
12,30,3
12,31,0
12,32,-3
12,33,-5
12,34,-6
12,35,-6
12,36,-6
12,37,-6
12,38,-6
12,39,-6
12,40,-6
12,41,-6
12,42,-5
12,43,-5
12,44,-5
12,45,-5
12,46,-5
12,47,-5
12,48,-5
12,49,-5
12,50,-5
12,51,-5
12,52,-5
12,53,-5
12,54,-5
12,55,-5
12,56,-5
12,57,-5
12,58,-5
12,59,-5
12,60,-5
13,-60,-5
13,-59,-5
13,-58,-5
13,-57,-4
13,-56,-4
13,-55,-4
13,-54,-4
13,-53,-4
13,-52,-4
13,-51,-4
13,-50,-4
13,-49,-4
13,-48,-5
13,-47,-5
13,-46,-5
13,-45,-5
13,-44,-5
13,-43,-5
13,-42,-5
13,-41,-5
13,-40,-5
13,-39,-5
13,-38,-5
13,-37,-5
13,-36,-5
13,-35,-5
13,-34,-5
13,-33,-5
13,-32,-5
13,-31,-5
13,-30,-5
13,-29,-5
13,-28,-5
13,-27,-5
13,-26,-4
13,-25,-2
13,-24,1
13,-23,4
13,-22,6
13,-21,7
13,-20,7
13,-19,7
13,-18,7
13,-17,7
13,-16,7
13,-15,7
13,-14,7
13,-13,7
13,-12,7
13,-11,7
13,-10,7
13,-9,7
13,-8,7
13,-7,7
13,-6,7
13,-5,7
13,-4,7
13,-3,7
13,-2,7
13,-1,7
13,0,7
13,1,7
13,2,7
13,3,8
13,4,8
13,5,8
13,6,8
13,7,8
13,8,8
13,9,8
13,10,8
13,11,8
13,12,7
13,13,7
13,14,7
13,15,7
13,16,7
13,17,7
13,18,7
13,19,7
13,20,7
13,21,7
13,22,7
13,23,7
13,24,7
13,25,7
13,26,7
13,27,7
13,28,7
13,29,6
13,30,5
13,31,2
13,32,0
13,33,-2
13,34,-5
13,35,-6
13,36,-6
13,37,-6
13,38,-6
13,39,-6
13,40,-6
13,41,-6
13,42,-5
13,43,-5
13,44,-5
13,45,-5
13,46,-5
13,47,-5
13,48,-5
13,49,-5
13,50,-5
13,51,-5
13,52,-5
13,53,-5
13,54,-5
13,55,-5
13,56,-5
13,57,-5
13,58,-5
13,59,-5
13,60,-5
14,-60,-5
14,-59,-5
14,-58,-5
14,-57,-5
14,-56,-5
14,-55,-5
14,-54,-5
14,-53,-4
14,-52,-4
14,-51,-4
14,-50,-4
14,-49,-5
14,-48,-5
14,-47,-5
14,-46,-5
14,-45,-5
14,-44,-5
14,-43,-5
14,-42,-5
14,-41,-5
14,-40,-5
14,-39,-5
14,-38,-5
14,-37,-5
14,-36,-5
14,-35,-5
14,-34,-5
14,-33,-5
14,-32,-5
14,-31,-5
14,-30,-5
14,-29,-5
14,-28,-5
14,-27,-3
14,-26,-1
14,-25,2
14,-24,5
14,-23,7
14,-22,7
14,-21,7
14,-20,7
14,-19,7
14,-18,7
14,-17,7
14,-16,7
14,-15,7
14,-14,7
14,-13,7
14,-12,7
14,-11,7
14,-10,7
14,-9,7
14,-8,7
14,-7,7
14,-6,7
14,-5,7
